fact_playerkill.appid,fact_playerkill.spaceid,fact_playerkill.sessionid,fact_playerkill.playersessionid,fact_playerkill.profileid,fact_playerkill.totalplaytime,fact_playerkill.userid,fact_playerkill.clientip,fact_playerkill.countrycode,fact_playerkill.absoluteplaytime,fact_playerkill.relativeplaytime,fact_playerkill.createddate,fact_playerkill.eventid,fact_playerkill.environment,fact_playerkill.installmentname,fact_playerkill.release,fact_playerkill.app_name,fact_playerkill.spacename,fact_playerkill.country,fact_playerkill.business_region,fact_playerkill.geo_continent,fact_playerkill.subcontinent,fact_playerkill.region,fact_playerkill.access_contextid,fact_playerkill.access_contextname,fact_playerkill.combat_contextid,fact_playerkill.combat_contextname,fact_playerkill.gamemode_contextid,fact_playerkill.gamemode_contextname,fact_playerkill.keylocation_contextid,fact_playerkill.keylocation_contextname,fact_playerkill.lotd_contextid,fact_playerkill.lotd_contextname,fact_playerkill.match_contextid,fact_playerkill.match_contextname,fact_playerkill.matchmaking_contextid,fact_playerkill.matchmaking_contextname,fact_playerkill.missiontrack_contextid,fact_playerkill.missiontrack_contextname,fact_playerkill.opswap_contextid,fact_playerkill.opswap_contextname,fact_playerkill.playernav_contextid,fact_playerkill.playernav_contextname,fact_playerkill.playgo_contextid,fact_playerkill.playgo_contextname,fact_playerkill.raidboss1_contextid,fact_playerkill.raidboss1_contextname,fact_playerkill.recruitment_contextid,fact_playerkill.recruitment_contextname,fact_playerkill.remote_contextid,fact_playerkill.remote_contextname,fact_playerkill.savegame_contextid,fact_playerkill.savegame_contextname,fact_playerkill.unknown_contextid,fact_playerkill.unknown_contextname,fact_playerkill.ai_positionx,fact_playerkill.ai_positiony,fact_playerkill.ai_positionz,fact_playerkill.combatheadshot,fact_playerkill.combatlegshot,fact_playerkill.combattakedown,fact_playerkill.combattargettype,fact_playerkill.combattypeofkill,fact_playerkill.combattypeofkillname,fact_playerkill.combatweaponused,fact_playerkill.combatweaponusedname,fact_playerkill.contexts,fact_playerkill.copfelony,fact_playerkill.crimfelony,fact_playerkill.enemyarch,fact_playerkill.enemyarchdescription,fact_playerkill.enemylvl,fact_playerkill.factionid,fact_playerkill.isltl,fact_playerkill.issampled,fact_playerkill.killdist,fact_playerkill.offline,fact_playerkill.playerheatlevel,fact_playerkill.playermovetype,fact_playerkill.playerpositionx,fact_playerkill.playerpositiony,fact_playerkill.playerpositionz,fact_playerkill.playervehicletype,fact_playerkill.powerlevel,fact_playerkill.serverdate,fact_playerkill.takedownstate,fact_playerkill.p_dateid
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,05cf36bb-6154-4649-b659-bfb80c37a00f,05cf36bb-6154-4649-b659-bfb80c37a00f,cff43603-491b-48e4-b633-4a45d2351e40,524,cff43603-491b-48e4-b633-4a45d2351e40,195.88.182.11,RO,524,524,2020-12-10 08:00:39.98,05cf36bb-6154-4649-b659-bfb80c37a00f_504,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,36,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,37,Sandbox,NULL,NULL,NULL,NULL,17,0xF22D9AD62CF247D3,27,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,379.56216,194.57492,105.22621,0,0,NA,5,1,Melee,0,NULL,"[15,17,27,36,37]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,4,383.52444,194.76369,104.01705,Not in Vehicle,NULL,2020-12-10 08:00:46.076,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,768f399c-89b0-497f-85fd-d1820ad5bce6,768f399c-89b0-497f-85fd-d1820ad5bce6,a5c740df-c5c1-4786-adaf-b13713fd25c7,584,a5c740df-c5c1-4786-adaf-b13713fd25c7,195.88.182.108,RO,584,584,2020-12-10 10:02:42.246,768f399c-89b0-497f-85fd-d1820ad5bce6_515,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,25,MeleeCombat,17,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,18,Sandbox,NULL,NULL,NULL,NULL,15,0xF2408DFF0FF26A59,19,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319.30057,289.47818,104.409424,0,0,NA,5,1,Melee,0,NULL,"[15,17,18,19,25]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,5,316.24356,290.964,104.000206,Not in Vehicle,NULL,2020-12-10 10:03:01.218,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,768f399c-89b0-497f-85fd-d1820ad5bce6,768f399c-89b0-497f-85fd-d1820ad5bce6,a5c740df-c5c1-4786-adaf-b13713fd25c7,1212,a5c740df-c5c1-4786-adaf-b13713fd25c7,195.88.182.108,RO,1212,1212,2020-12-10 10:17:34.404,768f399c-89b0-497f-85fd-d1820ad5bce6_947,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,31,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,32,Sandbox,NULL,NULL,NULL,NULL,29,0xF2408DFF0FF26A59,33,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,376.846,269.66312,104.57114,0,0,NA,5,1,Melee,0,NULL,"[29,31,32,33]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,0,376.36917,269.7339,103.862144,Not in Vehicle,NULL,2020-12-10 10:17:54.71,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,033bd448-cbe9-4bef-8469-14a02448839f,033bd448-cbe9-4bef-8469-14a02448839f,fd89df90-d586-4d42-99c9-8b46e26b734a,9890,fd89df90-d586-4d42-99c9-8b46e26b734a,195.88.182.108,RO,9890,6099,2020-12-10 11:58:17.778,033bd448-cbe9-4bef-8469-14a02448839f_7469,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,183,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,184,Sandbox,NULL,NULL,NULL,NULL,267,0xF2408D9616F279AE,268,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-778.5586,1346.3368,105.13658,0,0,NA,5,1,Melee,0,NULL,"[183,184,267,268]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,-777.7326,1347.0353,104.41923,Not in Vehicle,NULL,2020-12-10 11:58:22.999,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,033bd448-cbe9-4bef-8469-14a02448839f,033bd448-cbe9-4bef-8469-14a02448839f,fd89df90-d586-4d42-99c9-8b46e26b734a,9903,fd89df90-d586-4d42-99c9-8b46e26b734a,195.88.182.108,RO,9903,6112,2020-12-10 11:58:31.107,033bd448-cbe9-4bef-8469-14a02448839f_7480,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,183,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,184,Sandbox,NULL,NULL,NULL,NULL,267,0xF2408D9616F279AE,268,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-841.49524,1327.7759,105.45502,0,0,NA,5,1,Melee,0,NULL,"[183,184,267,268]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,0,-840.49005,1328.6694,104.81994,Not in Vehicle,NULL,2020-12-10 11:59:02.181,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,033bd448-cbe9-4bef-8469-14a02448839f,033bd448-cbe9-4bef-8469-14a02448839f,fd89df90-d586-4d42-99c9-8b46e26b734a,9965,fd89df90-d586-4d42-99c9-8b46e26b734a,195.88.182.108,RO,9966,6175,2020-12-10 11:59:32.26,033bd448-cbe9-4bef-8469-14a02448839f_7532,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,183,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,184,Sandbox,NULL,NULL,NULL,NULL,267,0xF2408D9616F279AE,268,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-781.21313,1448.3054,106.50789,0,0,NA,5,1,Melee,0,NULL,"[183,184,267,268]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,1,False,0.0,False,0,5,-784.4958,1446.7388,106.06438,Not in Vehicle,NULL,2020-12-10 12:00:05.082,NA,20201210
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,5db9c794-8577-484e-86c6-a7250fd1a9fb,5db9c794-8577-484e-86c6-a7250fd1a9fb,48c2b9a9-4846-4c58-ab5b-e22223409885,4694,48c2b9a9-4846-4c58-ab5b-e22223409885,195.88.182.108,RO,4695,4695,2020-12-10 10:13:16.625,5db9c794-8577-484e-86c6-a7250fd1a9fb_4442,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,44,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,45,Sandbox,NULL,NULL,NULL,NULL,169,0xF256D0E29332CFAF,212,OnFoot,15,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,545.2471,-1755.4131,110.15431,0,0,NA,5,1,Melee,0,NULL,"[15,44,45,169,212]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,4,543.55707,-1751.6318,109.70372,Not in Vehicle,NULL,2020-12-10 10:13:42.47,NA,20201210
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,58bf4ce8-3a0b-4c3b-9b6a-078f62d0e512,58bf4ce8-3a0b-4c3b-9b6a-078f62d0e512,8fa34a6c-63dd-43d3-bfd9-1e9e451c37b8,9668,8fa34a6c-63dd-43d3-bfd9-1e9e451c37b8,92.249.69.6,UA,9668,924,2020-12-10 12:52:51.128,58bf4ce8-3a0b-4c3b-9b6a-078f62d0e512_848,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Ukraine,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,35,InGameAlone,44,Kennington Park,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,0xF26677E31E727FA4,38,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,SavedGame,NULL,NULL,-827.7498,952.8178,101.353424,0,0,NA,4,1,Melee,0,NULL,"[34,35,36,38,44]",0,0,0xAAD6A3AD,WD3_AI_Drones.Criminal.Chase_Drone.T1_Chase,NULL,16,0,False,0.0,False,0,1,-829.3269,952.42224,100.94795,Not in Vehicle,NULL,2020-12-10 12:52:57.06,NA,20201210
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,953d63d9-cb7c-41da-8184-a5498a89abfb,953d63d9-cb7c-41da-8184-a5498a89abfb,529e605a-519f-45c7-b5a9-de93e8c7a184,58204,529e605a-519f-45c7-b5a9-de93e8c7a184,213.242.117.250,PL,58205,16251,2020-12-10 13:25:33.378,953d63d9-cb7c-41da-8184-a5498a89abfb_11206,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,269,Combat,2,InGameAlone,268,Old Canal Warehouse,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0xE2ADFD8CAEA31FF6,267,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,-1886.4349,-1672.2365,108.48303,0,0,NA,4,1,Melee,0,NULL,"[1,2,3,267,268,269]",0,0,0xAAD6A3AD,WD3_AI_Drones.Criminal.Chase_Drone.T1_Chase,NULL,16,0,False,0.0,False,0,5,-1889.925,-1670.7786,108.07977,Not in Vehicle,NULL,2020-12-10 13:25:38.251,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,80605cb8-10fb-47f9-9ba4-42e1adb601bc,80605cb8-10fb-47f9-9ba4-42e1adb601bc,50bd2e39-5a3f-461f-8699-e61f3e4cce05,5436,50bd2e39-5a3f-461f-8699-e61f3e4cce05,213.242.117.250,PL,5436,5436,2020-12-10 11:33:27.733,80605cb8-10fb-47f9-9ba4-42e1adb601bc_5341,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,0,InGameAlone,151,The Queen's Realm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,0xF33AE7DF73740F48,145,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1985.6586,-928.22046,104.561615,0,0,NA,5,1,Melee,0,NULL,"[0,144,145,151]",0,0,0x12FA11A9,FlyingDrone.Scanner,NULL,7,0,False,0.0,False,0,1,-1987.4314,-928.75806,104.13953,Not in Vehicle,NULL,2020-12-10 11:33:37.776,NA,20201210
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,953d63d9-cb7c-41da-8184-a5498a89abfb,953d63d9-cb7c-41da-8184-a5498a89abfb,529e605a-519f-45c7-b5a9-de93e8c7a184,56053,529e605a-519f-45c7-b5a9-de93e8c7a184,213.242.117.250,PL,56053,14099,2020-12-10 12:49:53.327,953d63d9-cb7c-41da-8184-a5498a89abfb_9846,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Poland,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,NULL,NULL,2,InGameAlone,212,Waxbey House,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0xE2ADFD8CAEA31FF6,210,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,467.6606,549.4307,118.98006,0,0,NA,5,1,Melee,0,NULL,"[1,2,3,210,212]",0,0,0xFC6A70F8,WD3_AI_Drones.Authority.Chase_Drone.T3_Chase,NULL,15,0,False,0.0,False,0,3,468.78317,548.2326,117.457664,Not in Vehicle,NULL,2020-12-10 12:50:17.978,NA,20201210
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,9c4de4c1-9e47-4f41-b95f-264bff1bf352,9c4de4c1-9e47-4f41-b95f-264bff1bf352,0e49d71d-c551-4428-bcf8-115c8ddb8edf,2557,0e49d71d-c551-4428-bcf8-115c8ddb8edf,203.132.16.4,CA,2557,2557,2020-12-10 19:45:18.882,9c4de4c1-9e47-4f41-b95f-264bff1bf352_2074,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,NULL,NULL,34,Online_InGameMultiplePlayers,74,Civil Aviation Traffic Office,NULL,NULL,35,DirectAction,NULL,NULL,16,INVASION 3.0,60,0xEAB461D6346AB7F1,75,OnFoot,36,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1120.5055,553.90076,99.40215,0,0,NA,3,1,Melee,0,NULL,"[16,34,35,36,60,74,75]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,4,-1118.4172,553.49896,98.9944,Not in Vehicle,NULL,2020-12-10 19:45:45.898,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,5df99bfc-c763-4744-833d-788f5f1a18df,5df99bfc-c763-4744-833d-788f5f1a18df,01d3a591-6abf-4828-9941-9602e9448850,10670,01d3a591-6abf-4828-9941-9602e9448850,195.88.182.11,RO,10670,4296,2020-12-10 12:55:52.297,5df99bfc-c763-4744-833d-788f5f1a18df_3240,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,NULL,NULL,49,MeleeCombat,2,InGameAlone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,OPL_201,3,0xF2A0978D51F34B90,39,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,-495.63852,-516.85034,97.85216,0,0,NA,3,1,Melee,0,NULL,"[1,2,3,39,46,49]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,0,-495.7453,-515.0668,97.4433,Not in Vehicle,NULL,2020-12-10 12:56:15.89,NA,20201210
7765de0b-2ef1-4cff-88b3-bb63b1a039cf,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,17d2051d-3dff-4cff-b75b-2a1f8817790f,17d2051d-3dff-4cff-b75b-2a1f8817790f,945a21e8-0d7f-420a-9955-456f8f28a530,20671,945a21e8-0d7f-420a-9955-456f8f28a530,195.88.182.11,RO,20671,20671,2020-12-10 13:42:29.939,17d2051d-3dff-4cff-b75b-2a1f8817790f_14802,UAT,Orwell,PreLaunch,Orwell PS4,Orwell Crossplay RETAIL,Romania,"Africa, Western Asia, Central & Eastern Europe",Europe,Eastern Europe,EMEA,403,0x800000375D028764,NULL,NULL,2,InGameAlone,402,Broca Tech,NULL,NULL,NULL,NULL,NULL,NULL,385,OPL_201,105,0xF20623DC3AB298B7,404,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NewGame,NULL,NULL,599.1185,357.4741,113.704346,0,0,NA,3,1,Melee,0,NULL,"[1,2,105,385,402,403,404]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,598.38544,357.9935,112.27825,Not in Vehicle,NULL,2020-12-10 13:42:57.106,NA,20201210
e3ebc0ef-19af-4704-8f6c-254d19129a02,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,7022b08c-e19f-4a83-9fef-2aab0144ab54,7022b08c-e19f-4a83-9fef-2aab0144ab54,52ba9ee3-8e38-4dc0-8fb6-b79b9ade1346,3207,52ba9ee3-8e38-4dc0-8fb6-b79b9ade1346,203.132.16.4,CA,3207,3207,2020-12-10 17:52:18.822,7022b08c-e19f-4a83-9fef-2aab0144ab54_3195,UAT,Orwell,PreLaunch,Orwell XONE,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,NULL,NULL,2,InGameAlone,62,Lambeth Palace,NULL,NULL,NULL,NULL,NULL,NULL,43,OPL_402,58,0xF29B26852EB29CDE,61,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SavedGame,NULL,NULL,-251.1609,717.2849,102.35862,0,0,NA,3,1,Melee,0,NULL,"[1,2,43,58,61,62]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,16,-250.57115,717.60425,101.85121,Not in Vehicle,NULL,2020-12-10 17:52:41.502,NA,20201210
ade80bc2-0462-42bc-837a-851386dc5a9e,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,94a6833c-4776-4140-b5e7-9d15c234de9f,94a6833c-4776-4140-b5e7-9d15c234de9f,195f7f32-7acc-4d95-a502-48588717402e,20532,195f7f32-7acc-4d95-a502-48588717402e,203.132.16.4,CA,20532,1781,2020-12-10 22:17:21.19,94a6833c-4776-4140-b5e7-9d15c234de9f_1574,UAT,Orwell,PreLaunch,Orwell PC,Orwell Crossplay RETAIL,Canada,"United States, Canada",Americas,Northern America,NCSA,NULL,NULL,15,Combat,9,Online_InGameMultiplePlayers,NULL,NULL,NULL,NULL,10,DirectAction,NULL,NULL,14,OCO_011,3,0xE814C0E281682D7A,7,OnFoot,11,PlayGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1121.8162,500.99048,100.83154,0,0,NA,3,1,Melee,0,NULL,"[3,7,9,10,11,14,15]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,0,False,0.0,False,0,0,-1123.1812,501.6738,97.99504,Not in Vehicle,NULL,2020-12-10 22:17:37.525,NA,20201210
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f5063813-cd0d-4617-b84f-2983ae6ea2a0,f5063813-cd0d-4617-b84f-2983ae6ea2a0,bdbde64d-2b2d-494f-b0a0-4520a0aff724,14164,bdbde64d-2b2d-494f-b0a0-4520a0aff724,,-,14164,1187,2020-12-10 12:59:06.636,f5063813-cd0d-4617-b84f-2983ae6ea2a0_1419,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,NULL,NULL,29,Online_InGameMultiplePlayers,35,Civil Aviation Traffic Office,NULL,NULL,30,DirectAction,NULL,NULL,32,OCO_011,27,0xF21B0A98F6722DFC,33,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1118.7946,519.0953,99.4432,0,0,NA,3,1,Melee,0,NULL,"[27,29,30,32,33,35]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-1119.5614,519.1491,99.01792,Not in Vehicle,NULL,2020-12-10 12:59:08.977,NA,20201210
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f5063813-cd0d-4617-b84f-2983ae6ea2a0,f5063813-cd0d-4617-b84f-2983ae6ea2a0,bdbde64d-2b2d-494f-b0a0-4520a0aff724,14477,bdbde64d-2b2d-494f-b0a0-4520a0aff724,,-,14479,1502,2020-12-10 13:04:20.088,f5063813-cd0d-4617-b84f-2983ae6ea2a0_1703,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,NULL,NULL,29,Online_InGameMultiplePlayers,39,Civil Aviation Traffic Office,NULL,NULL,30,DirectAction,NULL,NULL,32,OCO_011,27,0xF21B0A98F6722DFC,33,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1152.4022,549.92926,112.35549,0,0,NA,3,1,Melee,0,NULL,"[27,29,30,32,33,39]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,16,-1149.2112,552.19244,111.75291,Not in Vehicle,NULL,2020-12-10 13:04:43.268,NA,20201210
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f5063813-cd0d-4617-b84f-2983ae6ea2a0,f5063813-cd0d-4617-b84f-2983ae6ea2a0,bdbde64d-2b2d-494f-b0a0-4520a0aff724,21552,bdbde64d-2b2d-494f-b0a0-4520a0aff724,,-,21552,8575,2020-12-10 15:06:24.482,f5063813-cd0d-4617-b84f-2983ae6ea2a0_7502,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,171,Combat,128,Online_InGameMultiplePlayers,167,Civil Aviation Traffic Office,NULL,NULL,129,DirectAction,NULL,NULL,168,OCO_011,153,0xF21B0A98F6722DFC,166,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1155.7811,516.7515,99.50396,0,0,NA,3,1,Melee,0,NULL,"[128,129,153,166,167,168,171]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,4,-1154.79,515.817,98.28833,Not in Vehicle,NULL,2020-12-10 15:06:36.084,NA,20201210
fab10015-30a7-4cdf-97a1-34eace436465,c619c78d-1c6b-47cf-9b36-80160d5c0e8f,f5063813-cd0d-4617-b84f-2983ae6ea2a0,f5063813-cd0d-4617-b84f-2983ae6ea2a0,bdbde64d-2b2d-494f-b0a0-4520a0aff724,21504,bdbde64d-2b2d-494f-b0a0-4520a0aff724,,-,21504,8527,2020-12-10 15:05:36.693,f5063813-cd0d-4617-b84f-2983ae6ea2a0_7451,UAT,Orwell,PreLaunch,Orwell Google_Stream RETAIL,Orwell Crossplay RETAIL,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,Not Informed - Stadia,NULL,NULL,170,MeleeCombat,128,Online_InGameMultiplePlayers,167,Civil Aviation Traffic Office,NULL,NULL,129,DirectAction,NULL,NULL,168,OCO_011,153,0xF21B0A98F6722DFC,166,OnFoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1096.6816,567.035,100.9606,0,0,NA,3,1,Melee,0,NULL,"[128,129,153,166,167,168,170]",0,0,0x6BF561D1,WD3_AI_Drones.Authority.Chase_Drone.T1_Chase,NULL,15,1,False,0.0,False,0,0,-1099.1167,563.47424,98.98681,Not in Vehicle,NULL,2020-12-10 15:06:05.675,NA,20201210
